freq,unit,wstatus,age,sex,reason,geo,time,value
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2013,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2014,1.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2015,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2020,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2021,0.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2022,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2023,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,"Fear of doctor, hospital, examination or treatment",Spain,2024,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2008,1.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2009,1.7
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2010,2.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2011,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2012,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2013,3.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2014,0.6
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2015,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2016,0.8
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2020,0.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2021,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2022,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2023,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Wanted to wait and see if problem got better on its own,Spain,2024,0.5
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2008,1.2
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2009,1.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2010,1.1
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2011,1.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2012,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2013,0.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2014,1.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2015,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2016,0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2017,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2018,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2019,0.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2020,1.9
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2021,1.0
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2022,0.3
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2023,0.4
Annual,Percentage,Other persons outside the labour force,From 25 to 34 years,Total,Other reason,Spain,2024,1.1
